Unnamed: 0,review,date,new_review,Polarity,Parts_of_speech,sentiment
1264,Fabulous App. no more lines or manual paper work.,"February 18, 2019",Fabulous App no more lines or manual paper work,0.07500000000000001,"[('Fabulous', 'JJ'), ('App', 'NNP'), ('no', 'DT'), ('more', 'JJR'), ('lines', 'NNS'), ('or', 'CC'), ('manual', 'JJ'), ('paper', 'NN'), ('work', 'NN')]",Positive
1265,"it's amazing, we can't live without it. It's very very very important application and part of our life.","February 17, 2019",its amazing we cant live without it Its very very very important application and part of our life,0.41878787878787876,"[('its', 'PRP$'), ('amazing', 'NN'), ('we', 'PRP'), ('cant', 'VBP'), ('live', 'JJ'), ('without', 'IN'), ('it', 'PRP'), ('Its', 'PRP$'), ('very', 'RB'), ('very', 'RB'), ('very', 'RB'), ('important', 'JJ'), ('application', 'NN'), ('and', 'CC'), ('part', 'NN'), ('of', 'IN'), ('our', 'PRP$'), ('life', 'NN')]",Positive
1266,great .. it's safe and easy and quick .,"February 18, 2019",great  its safe and easy and quick ,0.5166666666666667,"[('great', 'JJ'), ('its', 'PRP$'), ('safe', 'JJ'), ('and', 'CC'), ('easy', 'JJ'), ('and', 'CC'), ('quick', 'JJ')]",Positive
1267,"It is a superb apo. It has been very helpful. Thanks to KSA's Internal Ministry, massive job!","February 17, 2019",It is a superb apo It has been very helpful Thanks to KSAs Internal Ministry massive job,0.27999999999999997,"[('It', 'PRP'), ('is', 'VBZ'), ('a', 'DT'), ('superb', 'NN'), ('apo', 'NN'), ('It', 'PRP'), ('has', 'VBZ'), ('been', 'VBN'), ('very', 'RB'), ('helpful', 'JJ'), ('Thanks', 'NNS'), ('to', 'TO'), ('KSAs', 'NNP'), ('Internal', 'NNP'), ('Ministry', 'NNP'), ('massive', 'JJ'), ('job', 'NN')]",Positive
1268,Easy app. Now connected with banks for easy online bank accounts openning,"February 18, 2019",Easy app Now connected with banks for easy online bank accounts openning,0.43333333333333335,"[('Easy', 'JJ'), ('app', 'RB'), ('Now', 'RB'), ('connected', 'VBN'), ('with', 'IN'), ('banks', 'NNS'), ('for', 'IN'), ('easy', 'JJ'), ('online', 'JJ'), ('bank', 'NN'), ('accounts', 'NNS'), ('openning', 'VBG')]",Positive
1269,"Excellent and helpfull progrm, makes life easy for me.","February 18, 2019",Excellent and helpfull progrm makes life easy for me,0.7166666666666667,"[('Excellent', 'JJ'), ('and', 'CC'), ('helpfull', 'JJ'), ('progrm', 'NN'), ('makes', 'VBZ'), ('life', 'NN'), ('easy', 'JJ'), ('for', 'IN'), ('me', 'PRP')]",Positive
1270,"I cannot log in and this app want update,if i will update i go back for registration.","December 3, 2021",I cannot log in and this app want updateif i will update i go back for registration,0.0,"[('I', 'PRP'), ('can', 'MD'), ('not', 'RB'), ('log', 'VB'), ('in', 'IN'), ('and', 'CC'), ('this', 'DT'), ('app', 'NN'), ('want', 'VBP'), ('updateif', 'NN'), ('i', 'NN'), ('will', 'MD'), ('update', 'VB'), ('i', 'NNS'), ('go', 'VBP'), ('back', 'RB'), ('for', 'IN'), ('registration', 'NN')]",Positive
1271,very good it is easy to know our personal information..,"November 2, 2021",very good it is easy to know our personal information,0.4477777777777778,"[('very', 'RB'), ('good', 'JJ'), ('it', 'PRP'), ('is', 'VBZ'), ('easy', 'JJ'), ('to', 'TO'), ('know', 'VB'), ('our', 'PRP$'), ('personal', 'JJ'), ('information', 'NN')]",Positive
1272,"Wonderful app, doing most of government process from your mobile phone.","February 17, 2019",Wonderful app doing most of government process from your mobile phone,0.75,"[('Wonderful', 'JJ'), ('app', 'NN'), ('doing', 'VBG'), ('most', 'JJS'), ('of', 'IN'), ('government', 'NN'), ('process', 'NN'), ('from', 'IN'), ('your', 'PRP$'), ('mobile', 'NN'), ('phone', 'NN')]",Positive
1273,"the most useful app that any resident of ksa needs, very easy to use","February 18, 2019",the most useful app that any resident of ksa needs very easy to use,0.45444444444444443,"[('the', 'DT'), ('most', 'RBS'), ('useful', 'JJ'), ('app', 'NN'), ('that', 'IN'), ('any', 'DT'), ('resident', 'NN'), ('of', 'IN'), ('ksa', 'NN'), ('needs', 'NNS'), ('very', 'RB'), ('easy', 'RB'), ('to', 'TO'), ('use', 'VB')]",Positive
1274,it's just aperfect application that made our lives better & easier than before,"February 17, 2019",its just aperfect application that made our lives better  easier than before,0.5,"[('its', 'PRP$'), ('just', 'RB'), ('aperfect', 'JJ'), ('application', 'NN'), ('that', 'IN'), ('made', 'VBD'), ('our', 'PRP$'), ('lives', 'NNS'), ('better', 'RBR'), ('easier', 'JJR'), ('than', 'IN'), ('before', 'IN')]",Positive
1275,"Outstanding app, thank you for this magnificent service, it's make my life easier","February 17, 2019",Outstanding app thank you for this magnificent service its make my life easier,0.75,"[('Outstanding', 'VBG'), ('app', 'RP'), ('thank', 'NN'), ('you', 'PRP'), ('for', 'IN'), ('this', 'DT'), ('magnificent', 'JJ'), ('service', 'NN'), ('its', 'PRP$'), ('make', 'VB'), ('my', 'PRP$'), ('life', 'NN'), ('easier', 'JJR')]",Positive
1276,Fantastic app. It has simplified alot of government processes.,"February 18, 2019",Fantastic app It has simplified alot of government processes,0.4,"[('Fantastic', 'JJ'), ('app', 'NN'), ('It', 'PRP'), ('has', 'VBZ'), ('simplified', 'VBN'), ('alot', 'NN'), ('of', 'IN'), ('government', 'NN'), ('processes', 'NNS')]",Positive
1277,excellent it helps you to complete so many government services easily.,"February 17, 2019",excellent it helps you to complete so many government services easily,0.5083333333333333,"[('excellent', 'NN'), ('it', 'PRP'), ('helps', 'VBZ'), ('you', 'PRP'), ('to', 'TO'), ('complete', 'VB'), ('so', 'RB'), ('many', 'JJ'), ('government', 'NN'), ('services', 'NNS'), ('easily', 'RB')]",Positive
1278,such an app is needed as it save time and effort for all saudies,"February 18, 2019",such an app is needed as it save time and effort for all saudies,0.0,"[('such', 'JJ'), ('an', 'DT'), ('app', 'NN'), ('is', 'VBZ'), ('needed', 'VBN'), ('as', 'IN'), ('it', 'PRP'), ('save', 'VBP'), ('time', 'NN'), ('and', 'CC'), ('effort', 'NN'), ('for', 'IN'), ('all', 'DT'), ('saudies', 'NNS')]",Positive
1279,"If Android remove Absher from their store I will stop using it ,, Chaina have new replecment operating system Absher is the most usefull app in Saudi Arabia","February 17, 2019",If Android remove Absher from their store I will stop using it  Chaina have new replecment operating system Absher is the most usefull app in Saudi Arabia,0.3181818181818182,"[('If', 'IN'), ('Android', 'NNP'), ('remove', 'VBP'), ('Absher', 'NNP'), ('from', 'IN'), ('their', 'PRP$'), ('store', 'NN'), ('I', 'PRP'), ('will', 'MD'), ('stop', 'VB'), ('using', 'VBG'), ('it', 'PRP'), ('Chaina', 'NNP'), ('have', 'VBP'), ('new', 'JJ'), ('replecment', 'NN'), ('operating', 'NN'), ('system', 'NN'), ('Absher', 'NNP'), ('is', 'VBZ'), ('the', 'DT'), ('most', 'RBS'), ('usefull', 'JJ'), ('app', 'NN'), ('in', 'IN'), ('Saudi', 'NNP'), ('Arabia', 'NNP')]",Positive
1280,Amazing application!!!! Makes everyone's life much more convenient,"February 17, 2019",Amazing application Makes everyones life much more convenient,0.55,"[('Amazing', 'JJ'), ('application', 'NN'), ('Makes', 'NNP'), ('everyones', 'VBZ'), ('life', 'NN'), ('much', 'RB'), ('more', 'RBR'), ('convenient', 'JJ')]",Positive
1281,easy to use and helps making transactions right from ur phone or tablet,"February 17, 2019",easy to use and helps making transactions right from ur phone or tablet,0.3595238095238095,"[('easy', 'JJ'), ('to', 'TO'), ('use', 'VB'), ('and', 'CC'), ('helps', 'VBZ'), ('making', 'VBG'), ('transactions', 'NNS'), ('right', 'RB'), ('from', 'IN'), ('ur', 'JJ'), ('phone', 'NN'), ('or', 'CC'), ('tablet', 'NN')]",Positive
1282,"Best app ever made, simple fast efficient for most government services 👍","February 19, 2019",Best app ever made simple fast efficient for most government services ,0.425,"[('Best', 'JJS'), ('app', 'NN'), ('ever', 'RB'), ('made', 'VBD'), ('simple', 'JJ'), ('fast', 'JJ'), ('efficient', 'NN'), ('for', 'IN'), ('most', 'JJS'), ('government', 'NN'), ('services', 'NNS')]",Positive
1283,it's the best app ever used to manage my government transaction. Thank you Play Store (Google) for such great service.,"February 18, 2019",its the best app ever used to manage my government transaction Thank you Play Store Google for such great service,0.6,"[('its', 'PRP$'), ('the', 'DT'), ('best', 'JJS'), ('app', 'NN'), ('ever', 'RB'), ('used', 'VBD'), ('to', 'TO'), ('manage', 'VB'), ('my', 'PRP$'), ('government', 'NN'), ('transaction', 'NN'), ('Thank', 'NNP'), ('you', 'PRP'), ('Play', 'VBP'), ('Store', 'RB'), ('Google', 'NNP'), ('for', 'IN'), ('such', 'JJ'), ('great', 'JJ'), ('service', 'NN')]",Positive
1284,"Great application overall, saves time and I am really proud it is a pure Saudi app","March 7, 2019",Great application overall saves time and I am really proud it is a pure Saudi app,0.45357142857142857,"[('Great', 'NNP'), ('application', 'NN'), ('overall', 'JJ'), ('saves', 'NNS'), ('time', 'NN'), ('and', 'CC'), ('I', 'PRP'), ('am', 'VBP'), ('really', 'RB'), ('proud', 'JJ'), ('it', 'PRP'), ('is', 'VBZ'), ('a', 'DT'), ('pure', 'JJ'), ('Saudi', 'NNP'), ('app', 'NN')]",Positive
1285,A great app for tracking your status for your safety and the safety of others,"February 5, 2022",A great app for tracking your status for your safety and the safety of others,0.8,"[('A', 'DT'), ('great', 'JJ'), ('app', 'NN'), ('for', 'IN'), ('tracking', 'VBG'), ('your', 'PRP$'), ('status', 'NN'), ('for', 'IN'), ('your', 'PRP$'), ('safety', 'NN'), ('and', 'CC'), ('the', 'DT'), ('safety', 'NN'), ('of', 'IN'), ('others', 'NNS')]",Positive
1286,Every 5 star rating comment if from men that can track anybody they want. This is trash and most of these are fake just to make the app look good. If you choose this app based on good reviews you are a walking sheep waiting to be put down.,"February 18, 2019",Every 5 star rating comment if from men that can track anybody they want This is trash and most of these are fake just to make the app look good If you choose this app based on good reviews you are a walking sheep waiting to be put down,0.24888888888888885,"[('Every', 'DT'), ('5', 'CD'), ('star', 'NN'), ('rating', 'NN'), ('comment', 'NN'), ('if', 'IN'), ('from', 'IN'), ('men', 'NNS'), ('that', 'WDT'), ('can', 'MD'), ('track', 'VB'), ('anybody', 'NN'), ('they', 'PRP'), ('want', 'VBP'), ('This', 'DT'), ('is', 'VBZ'), ('trash', 'JJ'), ('and', 'CC'), ('most', 'JJS'), ('of', 'IN'), ('these', 'DT'), ('are', 'VBP'), ('fake', 'JJ'), ('just', 'RB'), ('to', 'TO'), ('make', 'VB'), ('the', 'DT'), ('app', 'JJ'), ('look', 'NN'), ('good', 'JJ'), ('If', 'IN'), ('you', 'PRP'), ('choose', 'VBP'), ('this', 'DT'), ('app', 'NN'), ('based', 'VBN'), ('on', 'IN'), ('good', 'JJ'), ('reviews', 'NNS'), ('you', 'PRP'), ('are', 'VBP'), ('a', 'DT'), ('walking', 'JJ'), ('sheep', 'NN'), ('waiting', 'VBG'), ('to', 'TO'), ('be', 'VB'), ('put', 'VBN'), ('down', 'RP')]",Positive
1287,Very professional and secure though simple to use,"February 18, 2019",Very professional and secure though simple to use,0.17666666666666667,"[('Very', 'NNP'), ('professional', 'JJ'), ('and', 'CC'), ('secure', 'JJ'), ('though', 'RB'), ('simple', 'JJ'), ('to', 'TO'), ('use', 'VB')]",Positive
1288,Continuously try for login but it not works kindly Fixed the problem that's why only 1 star,"April 12, 2020",Continuously try for login but it not works kindly Fixed the problem thats why only 1 star,0.05,"[('Continuously', 'RB'), ('try', 'VB'), ('for', 'IN'), ('login', 'NN'), ('but', 'CC'), ('it', 'PRP'), ('not', 'RB'), ('works', 'VBZ'), ('kindly', 'RB'), ('Fixed', 'VBN'), ('the', 'DT'), ('problem', 'NN'), ('thats', 'VBZ'), ('why', 'WRB'), ('only', 'RB'), ('1', 'CD'), ('star', 'NN')]",Positive
1289,Great App! All gov paper work at your fingertips.,"February 20, 2019",Great App All gov paper work at your fingertips,0.8,"[('Great', 'NNP'), ('App', 'NNP'), ('All', 'NNP'), ('gov', 'VBP'), ('paper', 'NN'), ('work', 'NN'), ('at', 'IN'), ('your', 'PRP$'), ('fingertips', 'NNS')]",Positive
1290,"It is very nice app, easy, simple, save time","February 23, 2019",It is very nice app easy simple save time,0.40444444444444444,"[('It', 'PRP'), ('is', 'VBZ'), ('very', 'RB'), ('nice', 'JJ'), ('app', 'NN'), ('easy', 'JJ'), ('simple', 'JJ'), ('save', 'NN'), ('time', 'NN')]",Positive
1291,"very helpful app and the best in government access , with ABSHER our life is easier","February 18, 2019",very helpful app and the best in government access  with ABSHER our life is easier,0.6,"[('very', 'RB'), ('helpful', 'JJ'), ('app', 'NN'), ('and', 'CC'), ('the', 'DT'), ('best', 'JJS'), ('in', 'IN'), ('government', 'NN'), ('access', 'NN'), ('with', 'IN'), ('ABSHER', 'NNP'), ('our', 'PRP$'), ('life', 'NN'), ('is', 'VBZ'), ('easier', 'JJR')]",Positive
1292,easy to use .. saved our time to complete our documents and several government process..,"February 18, 2019",easy to use  saved our time to complete our documents and several government process,0.17777777777777778,"[('easy', 'JJ'), ('to', 'TO'), ('use', 'VB'), ('saved', 'JJ'), ('our', 'PRP$'), ('time', 'NN'), ('to', 'TO'), ('complete', 'VB'), ('our', 'PRP$'), ('documents', 'NNS'), ('and', 'CC'), ('several', 'JJ'), ('government', 'NN'), ('process', 'NN')]",Positive
1293,"Great app, UI and all the services are useful easy","June 1, 2021",Great app UI and all the services are useful easy,0.5111111111111112,"[('Great', 'NNP'), ('app', 'JJ'), ('UI', 'NNP'), ('and', 'CC'), ('all', 'PDT'), ('the', 'DT'), ('services', 'NNS'), ('are', 'VBP'), ('useful', 'JJ'), ('easy', 'JJ')]",Positive
1294,"This app is perfect in Saudi Arabia, we can fallow up any government case or traffic violations, insurance, its really save our time.","February 17, 2019",This app is perfect in Saudi Arabia we can fallow up any government case or traffic violations insurance its really save our time,0.6,"[('This', 'DT'), ('app', 'NN'), ('is', 'VBZ'), ('perfect', 'JJ'), ('in', 'IN'), ('Saudi', 'NNP'), ('Arabia', 'NNP'), ('we', 'PRP'), ('can', 'MD'), ('fallow', 'VB'), ('up', 'RP'), ('any', 'DT'), ('government', 'NN'), ('case', 'NN'), ('or', 'CC'), ('traffic', 'NN'), ('violations', 'NNS'), ('insurance', 'NN'), ('its', 'PRP$'), ('really', 'RB'), ('save', 'VB'), ('our', 'PRP$'), ('time', 'NN')]",Positive
1295,"Proud that we have absher , the most intelligent system I have ever seen . thank you absher for making my life better.","February 18, 2019",Proud that we have absher  the most intelligent system I have ever seen  thank you absher for making my life better,0.65,"[('Proud', 'NNS'), ('that', 'IN'), ('we', 'PRP'), ('have', 'VBP'), ('absher', 'VBN'), ('the', 'DT'), ('most', 'RBS'), ('intelligent', 'JJ'), ('system', 'NN'), ('I', 'PRP'), ('have', 'VBP'), ('ever', 'RB'), ('seen', 'VBN'), ('thank', 'NN'), ('you', 'PRP'), ('absher', 'VBP'), ('for', 'IN'), ('making', 'VBG'), ('my', 'PRP$'), ('life', 'NN'), ('better', 'RBR')]",Positive
1296,very useful eGovernment application and saved our times.,"February 17, 2019",very useful eGovernment application and saved our times,0.39,"[('very', 'RB'), ('useful', 'JJ'), ('eGovernment', 'JJ'), ('application', 'NN'), ('and', 'CC'), ('saved', 'VBD'), ('our', 'PRP$'), ('times', 'NNS')]",Positive
1297,This app made life easier for citizens and residents. Thanks from the heart absher team..,"February 23, 2019",This app made life easier for citizens and residents Thanks from the heart absher team,0.2,"[('This', 'DT'), ('app', 'NN'), ('made', 'VBD'), ('life', 'NN'), ('easier', 'NN'), ('for', 'IN'), ('citizens', 'NNS'), ('and', 'CC'), ('residents', 'NNS'), ('Thanks', 'NNS'), ('from', 'IN'), ('the', 'DT'), ('heart', 'NN'), ('absher', 'NN'), ('team', 'NN')]",Positive
1298,Fantastic app help me a lot in finishing a government business tasks.,"February 19, 2019",Fantastic app help me a lot in finishing a government business tasks,0.4,"[('Fantastic', 'NNP'), ('app', 'NN'), ('help', 'NN'), ('me', 'PRP'), ('a', 'DT'), ('lot', 'NN'), ('in', 'IN'), ('finishing', 'VBG'), ('a', 'DT'), ('government', 'NN'), ('business', 'NN'), ('tasks', 'NNS')]",Positive
1299,its really a useful app for old ppl and who can't walk to finish them needs,"February 19, 2019",its really a useful app for old ppl and who cant walk to finish them needs,0.2,"[('its', 'PRP$'), ('really', 'RB'), ('a', 'DT'), ('useful', 'JJ'), ('app', 'NN'), ('for', 'IN'), ('old', 'JJ'), ('ppl', 'NN'), ('and', 'CC'), ('who', 'WP'), ('cant', 'VBP'), ('walk', 'NN'), ('to', 'TO'), ('finish', 'VB'), ('them', 'PRP'), ('needs', 'NNS')]",Positive
1300,Very effective and incredibly time saving App!,"February 18, 2019",Very effective and incredibly time saving App,0.8400000000000001,"[('Very', 'RB'), ('effective', 'JJ'), ('and', 'CC'), ('incredibly', 'RB'), ('time', 'NN'), ('saving', 'VBG'), ('App', 'NNP')]",Positive
1301,Very good application all in one services at your finger tips,"April 11, 2020",Very good application all in one services at your finger tips,0.9099999999999999,"[('Very', 'RB'), ('good', 'JJ'), ('application', 'NN'), ('all', 'DT'), ('in', 'IN'), ('one', 'CD'), ('services', 'NNS'), ('at', 'IN'), ('your', 'PRP$'), ('finger', 'NN'), ('tips', 'NNS')]",Positive
1302,The old version is better than the last version especially timeline,"June 16, 2021",The old version is better than the last version especially timeline,0.15,"[('The', 'DT'), ('old', 'JJ'), ('version', 'NN'), ('is', 'VBZ'), ('better', 'RBR'), ('than', 'IN'), ('the', 'DT'), ('last', 'JJ'), ('version', 'NN'), ('especially', 'RB'), ('timeline', 'JJ')]",Positive
1303,"A great and fundimental application for Saudi citizens and visitors to finish governmental paperwork instead of wasting time in queues, RECOMMENDED!!","February 17, 2019",A great and fundimental application for Saudi citizens and visitors to finish governmental paperwork instead of wasting time in queues RECOMMENDED,0.8,"[('A', 'DT'), ('great', 'JJ'), ('and', 'CC'), ('fundimental', 'JJ'), ('application', 'NN'), ('for', 'IN'), ('Saudi', 'NNP'), ('citizens', 'NNS'), ('and', 'CC'), ('visitors', 'NNS'), ('to', 'TO'), ('finish', 'VB'), ('governmental', 'JJ'), ('paperwork', 'NN'), ('instead', 'RB'), ('of', 'IN'), ('wasting', 'VBG'), ('time', 'NN'), ('in', 'IN'), ('queues', 'NNS'), ('RECOMMENDED', 'NNP')]",Positive
